key_id,date,activity_description_,request_by,remarks,kode,value,category_act,venue_act,objek,category,area,type_of_event,status_date,venue_event,year,month,day
1294.0,2023-04-28,penggantian ecowaser (2 unit) di hall 7 pf,hk,done,plumbing,1.0,penggantian,pf hall 7,ecowaser (2 unit),Repair,pf,Concert,set_up,Hall 5,2023,4,28
1295.0,2023-04-28,pemasangan instalasi kabel untuk food truck,banquet,done,electrical,1.0,pemasangan,,instalasi kabel untuk food truck,Assembly and Installation,,Concert,set_up,Hall 5,2023,4,28
1296.0,2023-04-28,jum'at bersih cp 3 di ruang chiller ,c/e,done,mechanical/air_conditioner,1.0,jum'at,ruang chiller,bersih chiller plan 3,Lainnya,ruang,Concert,set_up,Hall 5,2023,4,28
1297.0,2023-04-28,penggantian ecowaser (1 unit) di hall 7 lodock ,hk,done,plumbing,1.0,penggantian,lodock hall 7,ecowaser (1 unit),Repair,lodock,Concert,set_up,Hall 5,2023,4,28
1298.0,2023-04-28,pemasangan ac prtable (2 unit) di ticket box hall 8 ,exhibition,done,mechanical/air_conditioner,1.0,pemasangan,ticket box hall 8,ac prtable (2 unit),Assembly and Installation,lainnya,Concert,set_up,Hall 5,2023,4,28
1299.0,2023-04-28,penggantian ecowaser (1 unit) di hall 8 pf,hk,done,plumbing,1.0,penggantian,pf hall 8,ecowaser (1 unit),Repair,pf,Concert,set_up,Hall 5,2023,4,28
1300.0,2023-04-28,penggantian ecowaser (1 unit) di hall 8 lodock,hk,done,plumbing,1.0,penggantian,lodock hall 8,ecowaser (1 unit),Repair,lodock,Concert,set_up,Hall 5,2023,4,28
1301.0,2023-04-28,preventive maintenance pompa fountain di kalimaya,c/e,done,plumbing,1.0,preventive maintenance,kalimaya,maintenance pompa fountain,Maintenance,lainnya,Concert,set_up,Hall 5,2023,4,28
1302.0,2023-04-28,pemasangan keramik di main kitchen,banquet,done,civil,1.0,pemasangan,main kitchen,keramik,Assembly and Installation,lainnya,Concert,set_up,Hall 5,2023,4,28
1303.0,2023-04-28,perbaikan pot di kalimaya,hk,done,civil,1.0,perbaikan,kalimaya,pot,Repair,lainnya,Concert,set_up,Hall 5,2023,4,28
1304.0,2023-04-28,perbaikan signage assembly point di lodock 1 dan 9,exhibition,done,civil,1.0,perbaikan,lodock hall1,signage assembly point,Repair,lodock,Concert,set_up,Hall 5,2023,4,28
1304.0,2023-04-28,perbaikan signage assembly point di lodock 1 dan 9,exhibition,done,civil,1.0,perbaikan,lodock hall 1,signage assembly point,Repair,lodock,Concert,set_up,Hall 5,2023,4,28
1304.0,2023-04-28,perbaikan signage assembly point di lodock 1 dan 9,exhibition,done,civil,1.0,perbaikan,lodock hall 9,signage assembly point,Repair,lodock,Concert,set_up,Hall 5,2023,4,28
1305.0,2023-04-28,pelepasan 1 lampu tiang di optimice,banquet,done,electrical,1.0,pelepasan,optimice,1 lampu tiang,Lainnya,lainnya,Concert,set_up,Hall 5,2023,4,28
1306.0,2023-04-28,preventive maintenance ahu di hall 7 timur,c/e,done,mechanical/air_conditioner,1.0,preventive maintenance,hall 7,maintenance ahu,Maintenance,lainnya,Concert,set_up,Hall 5,2023,4,28
1920.0,2023-06-12,pemasangan valve chinese wok di main kitchen,,done,electric_kitchen,1.0,pemasangan,main kitchen,valve chinese wok,Assembly and Installation,lainnya,Exhibition,set_up,Hall 5,2023,6,12
1921.0,2023-06-12,riset direct digital control offline di garuda room,,done,audio_visual,1.0,riset,garuda room,direct digital control offline,Lainnya,lainnya,Exhibition,set_up,Hall 5,2023,6,12
1922.0,2023-06-12,perbaikan ceiling di convention,,done,audio_visual,1.0,perbaikan,convention,ceiling,Repair,lainnya,Exhibition,set_up,Hall 5,2023,6,12
1923.0,2023-06-12,setup av di kalimaya 1,,done,audio_visual,1.0,setup,kalimaya 1,audio visual,Assembly and Installation,lainnya,Exhibition,set_up,Hall 5,2023,6,12
1924.0,2023-06-12,pengecekan alarm gas di main kitchen,,done,electric_kitchen,1.0,pengecekan,main kitchen,alarm gas,Lainnya,lainnya,Exhibition,set_up,Hall 5,2023,6,12
1925.0,2023-06-12,pengecatan pagar di hall 1,,done,civil,1.0,pengecatan,hall 1,pagar,Painting and Coating,lainnya,Exhibition,set_up,Hall 5,2023,6,12
1926.0,2023-06-12,cleaning scisor yang kotor di lift,,done,civil,1.0,cleaning,lift,scisor yang kotor,Cleaning and Washing,lainnya,Exhibition,set_up,Hall 5,2023,6,12
1927.0,2023-06-12,pengecatan pagar di hall 1,,done,civil,1.0,pengecatan,hall 1,pagar,Painting and Coating,lainnya,Exhibition,set_up,Hall 5,2023,6,12
1928.0,2023-06-12,perapihan pipa air bersih di loading dock hall 2-5,,done,plumbing,1.0,perapihan,lodock hall 2,pipa air bersih,Lainnya,lodock,Exhibition,set_up,Hall 5,2023,6,12
1928.0,2023-06-12,perapihan pipa air bersih di loading dock hall 2-5,,done,plumbing,1.0,perapihan,hall 3,pipa air bersih,Lainnya,lainnya,Exhibition,set_up,Hall 5,2023,6,12
1928.0,2023-06-12,perapihan pipa air bersih di loading dock hall 2-5,,done,plumbing,1.0,perapihan,hall 4,pipa air bersih,Lainnya,lainnya,Exhibition,set_up,Hall 5,2023,6,12
1928.0,2023-06-12,perapihan pipa air bersih di loading dock hall 2-5,,done,plumbing,1.0,perapihan,hall 5,pipa air bersih,Lainnya,lainnya,Exhibition,set_up,Hall 5,2023,6,12
1929.0,2023-06-12,perbaikan meja baso 7 unit,,done,civil,1.0,perbaikan,,meja baso 7 unit,Repair,,Exhibition,set_up,Hall 5,2023,6,12
1930.0,2023-06-12,"pemasangan pompa sumpit 2,2 kw sawage water plant 1103 di hall 2 timur",,done,plumbing,1.0,pemasangan,hall 2,"pompa sumpit 2,2 kw sawage water plant 1103",Assembly and Installation,lainnya,Exhibition,set_up,Hall 5,2023,6,12
1931.0,2023-06-12,perbaikan saluran air kotor di main kitchen,,done,electrical,1.0,perbaikan,main kitchen,saluran air kotor,Repair,lainnya,Exhibition,set_up,Hall 5,2023,6,12
1932.0,2023-06-13,setup av di garuda 9,,done,audio_visual,1.0,setup,garuda 9,audio visual,Assembly and Installation,lainnya,Exhibition,set_up,Hall 5,2023,6,13
1933.0,2023-06-13,setup av di garuda 8,,done,audio_visual,1.0,setup,garuda 8,audio visual,Assembly and Installation,lainnya,Exhibition,set_up,Hall 5,2023,6,13
1934.0,2023-06-13,setup av di garuda 7,,done,audio_visual,1.0,setup,garuda 7,audio visual,Assembly and Installation,lainnya,Exhibition,set_up,Hall 5,2023,6,13
1935.0,2023-06-13,setup av di garuda 6,,done,audio_visual,1.0,setup,garuda 6,audio visual,Assembly and Installation,lainnya,Exhibition,set_up,Hall 5,2023,6,13
1936.0,2023-06-13,setup av di garuda 5,,done,audio_visual,1.0,setup,garuda 5,audio visual,Assembly and Installation,lainnya,Exhibition,set_up,Hall 5,2023,6,13
1937.0,2023-06-13,pemasangan blower chinese wok,,done,electric_kitchen,1.0,pemasangan,,blower chinese wok,Assembly and Installation,,Exhibition,set_up,Hall 5,2023,6,13
1938.0,2023-06-13,perbaikan partisi (roda lepas) di garuda 1,,done,civil,1.0,perbaikan,garuda 1,partisi (roda lepas),Repair,lainnya,Exhibition,set_up,Hall 5,2023,6,13
1939.0,2023-06-13,perbaikan mesin riggid yang rusak,,done,plumbing,1.0,perbaikan,,mesin riggid yang rusak,Repair,,Exhibition,set_up,Hall 5,2023,6,13
1940.0,2023-06-13,vacum bak drain fan coil unit di pastry,,done,mechanical/air_conditioner,1.0,vacum,pastry,bak drain fan coil unit,Lainnya,lainnya,Exhibition,set_up,Hall 5,2023,6,13
1941.0,2023-06-13,perbaikan saluran air kotor di main kitchen,,done,civil,1.0,perbaikan,main kitchen,saluran air kotor,Repair,lainnya,Exhibition,set_up,Hall 5,2023,6,13
1942.0,2023-06-13,pemasangan ornamen dinding di garuda main hall,,done,civil,1.0,pemasangan,garuda main hall,ornamen dinding,Assembly and Installation,lainnya,Exhibition,set_up,Hall 5,2023,6,13
1943.0,2023-06-13,setup av di garuda main hall 1-2,,done,audio_visual,1.0,setup,garuda main hall 1,audio visual,Assembly and Installation,lainnya,Exhibition,set_up,Hall 5,2023,6,13
1943.0,2023-06-13,setup av di garuda main hall 1-2,,done,audio_visual,1.0,setup,garuda main hall 2,audio visual,Assembly and Installation,lainnya,Exhibition,set_up,Hall 5,2023,6,13
1943.0,2023-06-13,setup av di garuda main hall 1-2,,done,audio_visual,1.0,setup,hall 2,audio visual,Assembly and Installation,lainnya,Exhibition,set_up,Hall 5,2023,6,13
1944.0,2023-06-13,pengecatan pagar di hall 1,,done,civil,1.0,pengecatan,hall 1,pagar,Painting and Coating,lainnya,Exhibition,set_up,Hall 5,2023,6,13
1945.0,2023-06-13,pemasangan sdl flange sawage water plant 1103,,done,plumbing,1.0,pemasangan,,sdl flange sawage water plant 1103,Assembly and Installation,,Exhibition,set_up,Hall 5,2023,6,13
1946.0,2023-06-13,penggantian bearing motor blower chinese wok,,done,plumbing,1.0,penggantian,,bearing motor blower chinese wok,Repair,,Exhibition,set_up,Hall 5,2023,6,13
1947.0,2023-06-13,perbaikan meja baso 9 unit,,done,civil,1.0,perbaikan,,meja baso 9 unit,Repair,,Exhibition,set_up,Hall 5,2023,6,13
2402.0,2023-07-11,perbaikan lampu kup di ruang vvip room,civil,,plumbing,1.0,perbaikan,ruang vvip,lampu kup,Repair,ruang,Seminar,set_up,Hall 3a,2023,7,11
2403.0,2023-07-11,pemasangan scaper  no 3 di stp,civil,,plumbing,1.0,pemasangan,stp,scaper  no 3,Assembly and Installation,lainnya,Seminar,set_up,Hall 3a,2023,7,11
2404.0,2023-07-11,setup av di kalimaya 2,sales,,audio_visual,1.0,setup,kalimaya 2,audio visual,Assembly and Installation,lainnya,Seminar,set_up,Hall 3a,2023,7,11
2405.0,2023-07-11,penggantian led 6000 ke led 4000,civil,,audio_visual,1.0,penggantian,,led 6000 ke led 4000,Repair,,Seminar,set_up,Hall 3a,2023,7,11
2406.0,2023-07-11,pemindahan screendi garuda 6ab,civil,,audio_visual,1.0,pemindahan,,screendi garuda 6ab,Lainnya,,Seminar,set_up,Hall 3a,2023,7,11
2407.0,2023-07-11,pemindahan led di garuda 6ab,civil,,audio_visual,1.0,pemindahan,garuda 6a,led,Lainnya,lainnya,Seminar,set_up,Hall 3a,2023,7,11
2407.0,2023-07-11,pemindahan led di garuda 6ab,civil,,audio_visual,1.0,pemindahan,garuda 6b,led,Lainnya,lainnya,Seminar,set_up,Hall 3a,2023,7,11
2408.0,2023-07-11,setup microphone car call di lobby convention,sales,,audio_visual,1.0,setup,lobby convention,microphone car call,Assembly and Installation,lobby,Seminar,set_up,Hall 3a,2023,7,11
2409.0,2023-07-11,pengelasan base,civil,,plumbing,1.0,pengelasan,,base,Painting and Coating,,Seminar,set_up,Hall 3a,2023,7,11
2410.0,2023-07-11,dismantle av di garuda 1,civil,,audio_visual,1.0,dismantle,garuda 1,audio visual,Demolition and Dismantling,lainnya,Seminar,set_up,Hall 3a,2023,7,11
2411.0,2023-07-11,penggantian led proyektor di garuda 7ab ,civil,,audio_visual,1.0,penggantian,garuda 7a,led proyektor,Repair,lainnya,Seminar,set_up,Hall 3a,2023,7,11
2411.0,2023-07-11,penggantian led proyektor di garuda 7ab ,civil,,audio_visual,1.0,penggantian,garuda 7b,led proyektor,Repair,lainnya,Seminar,set_up,Hall 3a,2023,7,11
2412.0,2023-07-11,supervisi konek power ups di pha 3,pln,,electrical,1.0,supervisi,pha 3,konek power ups,Management and Supervision,lainnya,Seminar,set_up,Hall 3a,2023,7,11
2413.0,2023-07-11,pengecatan pagar luar di hall 2 ke hall 1,civil,,civil,1.0,pengecatan,hall 2,pagar luar,Painting and Coating,lainnya,Seminar,set_up,Hall 3a,2023,7,11
2413.0,2023-07-11,pengecatan pagar luar di hall 2 ke hall 1,civil,,civil,1.0,pengecatan,hall 1,pagar luar,Painting and Coating,lainnya,Seminar,set_up,Hall 3a,2023,7,11
2414.0,2023-07-11,pengecoran base tiang pipa chiller chiller plan 2 di ruang chiller,civil,,civil,1.0,pengecoran,ruang chiller,base tiang pipa chiller chiller plan 2,Lainnya,ruang,Seminar,set_up,Hall 3a,2023,7,11
2415.0,2023-07-11,terminasi panel led untuk event pln di nusantara 3,civil,,electrical,1.0,terminasi,nusantara 3,panel led untuk event pln,Lainnya,lainnya,Seminar,set_up,Hall 3a,2023,7,11
2416.0,2023-07-11,pemasangan booth r8 di hall 2 dan 3,civil,,electrical,1.0,pemasangan,hall 2,booth r8,Assembly and Installation,lainnya,Seminar,set_up,Hall 3a,2023,7,11
2416.0,2023-07-11,pemasangan booth r8 di hall 2 dan 3,civil,,electrical,1.0,pemasangan,hall 3,booth r8,Assembly and Installation,lainnya,Seminar,set_up,Hall 3a,2023,7,11
2417.0,2023-07-11,instalasi listrik di hall 2 dan 3,civil,,electrical,1.0,instalasi,hall 2,listrik,Construction and Building,lainnya,Seminar,set_up,Hall 3a,2023,7,11
2417.0,2023-07-11,instalasi listrik di hall 2 dan 3,civil,,electrical,1.0,instalasi,hall 3,listrik,Construction and Building,lainnya,Seminar,set_up,Hall 3a,2023,7,11
2418.0,2023-07-11,instalasi lampu di hall 2 dan 3,civil,,electrical,1.0,instalasi,hall 2,lampu,Construction and Building,lainnya,Seminar,set_up,Hall 3a,2023,7,11
2418.0,2023-07-11,instalasi lampu di hall 2 dan 3,civil,,electrical,1.0,instalasi,hall 3,lampu,Construction and Building,lainnya,Seminar,set_up,Hall 3a,2023,7,11
2419.0,2023-07-11,melanjutkan pabrikasi tiang lampu spot light di hall 10,civil,,civil,1.0,pabrikasi,hall 10,pabrikasi tiang lampu spot light,Lainnya,lainnya,Seminar,set_up,Hall 3a,2023,7,11
2420.0,2023-07-11,pembuatan boe foot untuk di ruang genset,civil,,electrical,1.0,pembuatan,ruang genset,boe foot untuk,Construction and Building,ruang,Seminar,set_up,Hall 3a,2023,7,11
2421.0,2023-07-11,"perbaikan partisi di nusantara 2, nusantara 3 ",civil,,civil,1.0,perbaikan,nusantara 2,partisi,Repair,lainnya,Seminar,set_up,Hall 3a,2023,7,11
2421.0,2023-07-11,"perbaikan partisi di nusantara 2, nusantara 3 ",civil,,civil,1.0,perbaikan,nusantara 3,partisi,Repair,lainnya,Seminar,set_up,Hall 3a,2023,7,11
2422.0,2023-07-11,supervisi ups pln,pln,,electrical,1.0,supervisi,,ups pln,Management and Supervision,,Seminar,set_up,Hall 3a,2023,7,11
2423.0,2023-07-11,pengecekan listrik event pln di nusantara 3,pln,,electrical,1.0,pengecekan,nusantara 3,listrik event pln,Lainnya,lainnya,Seminar,set_up,Hall 3a,2023,7,11
2424.0,2023-07-11,supervisi penarikan power (ke panel hall 9 barat) di hall 9 basement,civil,,electrical,1.0,supervisi,hall 9 basement,penarikan power (ke panel hall 9 barat),Management and Supervision,basement,Seminar,set_up,Hall 3a,2023,7,11
2425.0,2023-07-11,supervisi konek power di hall 9 barat,civil,,electrical,1.0,supervisi,hall 9,konek power,Management and Supervision,lainnya,Seminar,set_up,Hall 3a,2023,7,11
2426.0,2023-07-11,supervisi konek power ups di pha 1,pln,,electrical,1.0,supervisi,pha 1,konek power ups,Management and Supervision,lainnya,Seminar,set_up,Hall 3a,2023,7,11
2427.0,2023-07-11,supervisi konek power ups di pha 2,pln,,electrical,1.0,supervisi,pha 2,konek power ups,Management and Supervision,lainnya,Seminar,set_up,Hall 3a,2023,7,11
2428.0,2023-07-11,supervisi konek power ups di pha vvip room,pln,,electrical,1.0,supervisi,pha vvip,konek power ups,Management and Supervision,lainnya,Seminar,set_up,Hall 3a,2023,7,11
2429.0,2023-07-11,pemasangan partisi r8 di hall 2,civil,,civil,1.0,pemasangan,hall 2,partisi r8,Assembly and Installation,lainnya,Seminar,set_up,Hall 3a,2023,7,11
2430.0,2023-07-11,terminasi listrik panel re 5.1 event ebtke di nusantara 1 dan 2,civil,,electrical,1.0,terminasi,nusantara 1,listrik panel re 5.1 event ebtke,Lainnya,lainnya,Seminar,set_up,Hall 3a,2023,7,11
2430.0,2023-07-11,terminasi listrik panel re 5.1 event ebtke di nusantara 1 dan 2,civil,,electrical,1.0,terminasi,nusantara 2,listrik panel re 5.1 event ebtke,Lainnya,lainnya,Seminar,set_up,Hall 3a,2023,7,11
2431.0,2023-07-11,supervisi penarikan kabel untuk event nusatic di hall 9,civil,,electrical,1.0,supervisi,hall 9,penarikan kabel untuk event nusatic,Management and Supervision,lainnya,Seminar,set_up,Hall 3a,2023,7,11
2432.0,2023-07-11,pemasangan partisi r8 di hall 3,civil,,civil,1.0,pemasangan,hall 3,partisi r8,Assembly and Installation,lainnya,Seminar,set_up,Hall 3a,2023,7,11
4250.0,2023-10-14,takeout tempat wudhu portable di loading dock hall 5,civil,done,plumbing,1.0,takeout,lodock hall 5,tempat wudhu portable,Lainnya,lodock,Exhibition,set_up,Hall 1,2023,10,14
4251.0,2023-10-14,penggantian kran loading dock di hall 7,hk,done,plumbing,1.0,penggantian,hall 7,kran loading dock,Repair,lainnya,Exhibition,set_up,Hall 1,2023,10,14
4252.0,2023-10-14,perbaikan direct digital control offline,civil,done,electric_kitchen,1.0,perbaikan,,direct digital control offline,Repair,,Exhibition,set_up,Hall 1,2023,10,14
4253.0,2023-10-14,preventive maintenance fan coil unit pf no3 ganti vbelt spz 1032,civil,done,mechanical/air_conditioner,1.0,preventive maintenance,,maintenance fan coil unit pf no3 ganti vbelt spz 1032,Maintenance,,Exhibition,set_up,Hall 1,2023,10,14
4254.0,2023-10-14,penarikan instalasi listrik untuk loading dock di hall 6-8,civil,done,electrical,1.0,penarikan,hall 6,instalasi listrik untuk loading dock,Lainnya,lainnya,Exhibition,set_up,Hall 1,2023,10,14
4254.0,2023-10-14,penarikan instalasi listrik untuk loading dock di hall 6-8,civil,done,electrical,1.0,penarikan,hall 7,instalasi listrik untuk loading dock,Lainnya,lainnya,Exhibition,set_up,Hall 1,2023,10,14
4254.0,2023-10-14,penarikan instalasi listrik untuk loading dock di hall 6-8,civil,done,electrical,1.0,penarikan,hall 8,instalasi listrik untuk loading dock,Lainnya,lainnya,Exhibition,set_up,Hall 1,2023,10,14
4255.0,2023-10-14,uji coba pasang cover stainless pintu double atm di hall 5,civil,done,civil,1.0,uji,hall 5,coba pasang cover stainless pintu double atm,Measurement and Testing,lainnya,Exhibition,set_up,Hall 1,2023,10,14
4256.0,2023-10-14,pembuatan dram mesin pencuci kentang ,kitchen,done,electric_kitchen,1.0,pembuatan,,dram mesin pencuci kentang,Construction and Building,,Exhibition,set_up,Hall 1,2023,10,14
4257.0,2023-10-14,setup digital signage di garuda 5a,civil,done,audio_visual,1.0,setup,garuda 5a,digital signage,Assembly and Installation,lainnya,Exhibition,set_up,Hall 1,2023,10,14
4258.0,2023-10-14,setup digital signage di garuda 3,civil,done,audio_visual,1.0,setup,garuda 3,digital signage,Assembly and Installation,lainnya,Exhibition,set_up,Hall 1,2023,10,14
4259.0,2023-10-14,setup digital signage di garuda 2,civil,done,audio_visual,1.0,setup,garuda 2,digital signage,Assembly and Installation,lainnya,Exhibition,set_up,Hall 1,2023,10,14
4260.0,2023-10-14,preventive maintenance fan coil unit di basement convention,civil,done,mechanical/air_conditioner,1.0,preventive maintenance,basement convention,maintenance fan coil unit,Maintenance,basement,Exhibition,set_up,Hall 1,2023,10,14
4261.0,2023-10-15,pengecatan ceiling pintu masuk di kalimaya,civil,done,civil,1.0,pengecatan,kalimaya,ceiling pintu masuk,Painting and Coating,lainnya,Exhibition,set_up,Hall 1,2023,10,15
4262.0,2023-10-15,perbaikan ceiling pintu masuk di kalimaya,civil,done,civil,1.0,perbaikan,kalimaya,ceiling pintu masuk,Repair,lainnya,Exhibition,set_up,Hall 1,2023,10,15
4263.0,2023-10-15,pemasangan cover stainless pintu kaca di convention,civil,done,civil,1.0,pemasangan,convention,cover stainless pintu kaca,Assembly and Installation,lainnya,Exhibition,set_up,Hall 1,2023,10,15
4264.0,2023-10-15,pemasangan cover stainless di convention atm hall 3a,civil,done,civil,1.0,pemasangan,convention atm hall 3a,cover stainless,Assembly and Installation,lainnya,Exhibition,set_up,Hall 1,2023,10,15
4265.0,2023-10-15,perbaikan keran wastafel di office manager hall 9,civil,done,plumbing,1.0,perbaikan,office manager hall 9,keran wastafel,Repair,lainnya,Exhibition,set_up,Hall 1,2023,10,15
4266.0,2023-10-15,pemasangan ramp stainess pintu masuk di lobby convention,civil,done,civil,1.0,pemasangan,lobby convention,ramp stainess pintu masuk,Assembly and Installation,lobby,Exhibition,set_up,Hall 1,2023,10,15
4267.0,2023-10-15,pemasangan signage lift di pf hall 7,civil,done,civil,1.0,pemasangan,pf hall 7,signage lift,Assembly and Installation,pf,Exhibition,set_up,Hall 1,2023,10,15
4268.0,2023-10-15,setup av di kalimaya 2,sales,done,audio_visual,1.0,setup,kalimaya 2,audio visual,Assembly and Installation,lainnya,Exhibition,set_up,Hall 1,2023,10,15
4269.0,2023-10-15,pemasangan signage toilet di pf hall 7,civil,done,civil,1.0,pemasangan,pf hall 7,signage toilet,Assembly and Installation,pf,Exhibition,set_up,Hall 1,2023,10,15
4270.0,2023-10-15,perbaikan lampu penerangan di pre function hall 3,civil,done,electrical,1.0,perbaikan,pf hall 3,lampu penerangan,Repair,pf,Exhibition,set_up,Hall 1,2023,10,15
4271.0,2023-10-15,perbaikan mesin doughsheeter bakery ,bakery,done,electric_kitchen,1.0,perbaikan,,mesin doughsheeter bakery,Repair,,Exhibition,set_up,Hall 1,2023,10,15
4272.0,2023-10-15,setup av di kalimaya 1,sales,done,audio_visual,1.0,setup,kalimaya 1,audio visual,Assembly and Installation,lainnya,Exhibition,set_up,Hall 1,2023,10,15
4273.0,2023-10-15,setup screen di garuda main hall 1,sales,done,audio_visual,1.0,setup,garuda main hall 1,screen,Assembly and Installation,lainnya,Exhibition,set_up,Hall 1,2023,10,15
4274.0,2023-10-15,setup av di garuda 1,sales,done,audio_visual,1.0,setup,garuda 1,audio visual,Assembly and Installation,lainnya,Exhibition,set_up,Hall 1,2023,10,15
4275.0,2023-10-15,setup av di garuda main hall 1,sales,done,audio_visual,1.0,setup,garuda main hall 1,audio visual,Assembly and Installation,lainnya,Exhibition,set_up,Hall 1,2023,10,15
4270.0,2023-10-15,perbaikan lampu penerangan di pre function hall 3,civil,done,electrical,1.0,perbaikan,pre function hall 3,lampu penerangan,Repair,lainnya,Exhibition,set_up,Hall 1,2023,10,15
4291.0,2023-10-17,perbaikan sawage water plant di kalimaya,civil,done,plumbing,1.0,perbaikan,kalimaya,sawage water plant,Repair,lainnya,Exhibition,set_up,Hall 1,2023,10,17
4292.0,2023-10-17,pemasangan instalasi power di snackbar hall 5-6,civil,done,electrical,1.0,pemasangan,snack bar hall 5,instalasi power,Assembly and Installation,snack bar,Exhibition,set_up,Hall 1,2023,10,17
4292.0,2023-10-17,pemasangan instalasi power di snackbar hall 5-6,civil,done,electrical,1.0,pemasangan,hall 6,instalasi power,Assembly and Installation,lainnya,Exhibition,set_up,Hall 1,2023,10,17
4293.0,2023-10-17,setup av di cendana,food&beverage,done,audio_visual,1.0,setup,cendana,audio visual,Assembly and Installation,lainnya,Exhibition,set_up,Hall 1,2023,10,17
4294.0,2023-10-17,setup power di snack bar hall 7,civil,done,electrical,1.0,setup,snack bar hall 7,power,Assembly and Installation,snack bar,Exhibition,set_up,Hall 1,2023,10,17
4295.0,2023-10-17,terminasi panel di hall 1-8,civil,done,electrical,1.0,terminasi,hall 1,panel,Lainnya,lainnya,Exhibition,set_up,Hall 1,2023,10,17
4295.0,2023-10-17,terminasi panel di hall 1-8,civil,done,electrical,1.0,terminasi,hall 2,panel,Lainnya,lainnya,Exhibition,set_up,Hall 1,2023,10,17
4295.0,2023-10-17,terminasi panel di hall 1-8,civil,done,electrical,1.0,terminasi,hall 3,panel,Lainnya,lainnya,Exhibition,set_up,Hall 1,2023,10,17
4295.0,2023-10-17,terminasi panel di hall 1-8,civil,done,electrical,1.0,terminasi,hall 4,panel,Lainnya,lainnya,Exhibition,set_up,Hall 1,2023,10,17
4295.0,2023-10-17,terminasi panel di hall 1-8,civil,done,electrical,1.0,terminasi,hall 5,panel,Lainnya,lainnya,Exhibition,set_up,Hall 1,2023,10,17
4295.0,2023-10-17,terminasi panel di hall 1-8,civil,done,electrical,1.0,terminasi,hall 6,panel,Lainnya,lainnya,Exhibition,set_up,Hall 1,2023,10,17
4295.0,2023-10-17,terminasi panel di hall 1-8,civil,done,electrical,1.0,terminasi,hall 7,panel,Lainnya,lainnya,Exhibition,set_up,Hall 1,2023,10,17
4295.0,2023-10-17,terminasi panel di hall 1-8,civil,done,electrical,1.0,terminasi,hall 8,panel,Lainnya,lainnya,Exhibition,set_up,Hall 1,2023,10,17
4296.0,2023-10-17,penambahan pipa supply,civil,done,electrical,1.0,penambahan,,pipa supply,Repair,,Exhibition,set_up,Hall 1,2023,10,17
4297.0,2023-10-17,pemasangan fuel meter solar,civil,done,electrical,1.0,pemasangan,,fuel meter solar,Assembly and Installation,,Exhibition,set_up,Hall 1,2023,10,17
4298.0,2023-10-17,setup tv di booth ice  ,sales,done,audio_visual,1.0,setup,booth ice,tv,Assembly and Installation,booth,Exhibition,set_up,Hall 1,2023,10,17
4299.0,2023-10-17,setup av di garuda,food&beverage,done,audio_visual,1.0,setup,garuda,audio visual,Assembly and Installation,lainnya,Exhibition,set_up,Hall 1,2023,10,17
4300.0,2023-10-17,perbaikan pipa ppr di toilet pria loading dock hall 10,civil,done,plumbing,1.0,perbaikan,toilet pria lodock hall 10,pipa ppr,Repair,lodock,Exhibition,set_up,Hall 1,2023,10,17
4301.0,2023-10-17,instalasi kitchen sink di loading dock hall 1,civil,done,plumbing,1.0,instalasi,lodock hall 1,kitchen sink,Construction and Building,lodock,Exhibition,set_up,Hall 1,2023,10,17
4302.0,2023-10-17,pemasangan instalasi di booth ice,civil,done,civil,1.0,pemasangan,booth ice,instalasi,Assembly and Installation,booth,Exhibition,set_up,Hall 1,2023,10,17
4303.0,2023-10-17,instalasi kitchen sink di loading dock hall 2,civil,done,plumbing,1.0,instalasi,lodock hall 2,kitchen sink,Construction and Building,lodock,Exhibition,set_up,Hall 1,2023,10,17
4472.0,2023-10-26,preventive maintenance pompa raw water tank,civil,done,plumbing,1.0,preventive maintenance,,maintenance pompa raw water tank,Maintenance,,Exhibition,set_up,Hall 8,2023,10,26
4473.0,2023-10-26,pengecekan fan coil unit yang bocor dari pembuangan drain line pipa mampet,,done,mechanical/air_conditioner,1.0,pengecekan,,fan coil unit yang bocor dari pembuangan drain line pipa mampet,Lainnya,,Exhibition,set_up,Hall 8,2023,10,26
4474.0,2023-10-26,penukaran besi gutter yang ambles di loading dock hall 10 ,civil,done,civil,1.0,penukaran,lodock hall 10,besi gutter yang ambles,Lainnya,lodock,Exhibition,set_up,Hall 8,2023,10,26
4475.0,2023-10-26,preventive maintenance fan coil unit pf 1 dan pf 3 di koridor nusantara 2,civil,done,mechanical/air_conditioner,1.0,preventive maintenance,koridor nusantara 2,maintenance fan coil unit pf 1 dan pf 3,Maintenance,lainnya,Exhibition,set_up,Hall 8,2023,10,26
4476.0,2023-10-26,preventive maintenance fan coil unit pf 1 dan pf 3 di koridor nusantara 3,civil,done,mechanical/air_conditioner,1.0,preventive maintenance,koridor nusantara 3,maintenance fan coil unit pf 1 dan pf 3,Maintenance,lainnya,Exhibition,set_up,Hall 8,2023,10,26
4477.0,2023-10-26,terminasi power listrik di hall 3-3a,civil,done,mechanical/air_conditioner,1.0,terminasi,hall 3,power listrik,Lainnya,lainnya,Exhibition,set_up,Hall 8,2023,10,26
